ABS,QC,QCOA,QCCALB,OACALB,S1,S2
3611.790364,-0.003362,-0.018641,-0.017311,-0.032385,-0.03523,-0.036213
3613.654033,-0.002113,-0.016991,-0.015958,-0.031653,-0.033913,-0.03528
3615.517702,-0.002615,-0.017064,-0.016212,-0.031083,-0.033385,-0.035202
3617.381371,-0.002945,-0.017663,-0.017735,-0.030886,-0.033882,-0.035545
3619.24504,-0.002483,-0.016516,-0.017309,-0.030232,-0.033073,-0.033585
3621.108709,-0.003566,-0.018386,-0.019285,-0.033543,-0.035656,-0.036861
3622.972378,-0.004721,-0.021142,-0.021994,-0.03597,-0.03876,-0.041098
3624.836047,-0.004048,-0.020594,-0.022027,-0.034955,-0.038236,-0.041299
3626.699716,-0.002731,-0.018331,-0.01944,-0.031333,-0.033567,-0.036769
3628.563385,-0.000807,-0.016068,-0.016921,-0.028884,-0.030238,-0.031628
3630.427053,-0.002288,-0.016982,-0.019034,-0.03126,-0.033205,-0.034098
3632.290722,-0.005569,-0.021816,-0.024858,-0.036674,-0.039419,-0.040509
3634.154391,-0.004336,-0.021205,-0.02548,-0.037807,-0.040877,-0.042646
3636.01806,-0.006353,-0.022279,-0.026971,-0.038562,-0.041256,-0.044309
3637.881729,-0.006985,-0.023551,-0.028468,-0.03942,-0.042831,-0.045773
3639.745398,-0.005382,-0.022317,-0.02651,-0.037642,-0.041437,-0.044183
3641.609067,-0.00509,-0.022154,-0.026501,-0.03696,-0.040174,-0.043001
3643.472736,-0.004975,-0.020966,-0.02561,-0.03563,-0.039034,-0.04196
3645.336405,-0.004542,-0.019877,-0.023892,-0.032934,-0.035766,-0.038134
3647.200074,-0.001132,-0.016487,-0.020059,-0.027489,-0.029242,-0.030648
3649.063743,0.000058,-0.015107,-0.019096,-0.024669,-0.0253,-0.025673
3650.927412,-0.001479,-0.01743,-0.023572,-0.029902,-0.031414,-0.031673
3652.79108,-0.004237,-0.021085,-0.027442,-0.035653,-0.038768,-0.040503
3654.654749,-0.005466,-0.022636,-0.028953,-0.036942,-0.040434,-0.042484
3656.518418,-0.003319,-0.019587,-0.026465,-0.03447,-0.038395,-0.039605
3658.382087,-0.00428,-0.020556,-0.027152,-0.035707,-0.03945,-0.041044
3660.245756,-0.005372,-0.023209,-0.030643,-0.039463,-0.042685,-0.045579
3662.109425,-0.005784,-0.022652,-0.0304,-0.039412,-0.042576,-0.046039
3663.973094,-0.006352,-0.022574,-0.03001,-0.039056,-0.042352,-0.045119
3665.836763,-0.005212,-0.021537,-0.028802,-0.037621,-0.040939,-0.043782
3667.700432,-0.004739,-0.020412,-0.028132,-0.035897,-0.037823,-0.040941
3669.564101,-0.003528,-0.018765,-0.026838,-0.032898,-0.033867,-0.036002
3671.42777,-0.003824,-0.019452,-0.0267,-0.03282,-0.034932,-0.035913
3673.291439,-0.00541,-0.021824,-0.028491,-0.034664,-0.037156,-0.037952
3675.155107,-0.002101,-0.018471,-0.026587,-0.032399,-0.03422,-0.034111
3677.018776,-0.002786,-0.017255,-0.025307,-0.031974,-0.03426,-0.034194
3678.882445,-0.008264,-0.025172,-0.033731,-0.040498,-0.042989,-0.043725
3680.746114,-0.006597,-0.023722,-0.033392,-0.040606,-0.04445,-0.046808
3682.609783,-0.006482,-0.024202,-0.033417,-0.040426,-0.043997,-0.046454
3684.473452,-0.005591,-0.023664,-0.032793,-0.040193,-0.043175,-0.046001
3686.337121,-0.004784,-0.022089,-0.030673,-0.036513,-0.03902,-0.041834
3688.20079,-0.002256,-0.019431,-0.028583,-0.033225,-0.035402,-0.037414
3690.064459,-0.002533,-0.018577,-0.027732,-0.032656,-0.034515,-0.035727
3691.928128,-0.004652,-0.021496,-0.031074,-0.037065,-0.039373,-0.040719
3693.791797,-0.004699,-0.022527,-0.032181,-0.039,-0.041811,-0.044189
3695.655466,-0.003675,-0.022348,-0.032086,-0.039075,-0.041862,-0.044369
3697.519135,-0.00362,-0.022002,-0.030976,-0.038525,-0.041729,-0.044422
3699.382803,-0.004279,-0.022434,-0.030597,-0.038298,-0.041661,-0.04435
3701.246472,-0.003775,-0.020769,-0.030267,-0.037323,-0.040478,-0.042659
3703.110141,-0.004852,-0.021259,-0.031677,-0.037885,-0.041173,-0.043658
3704.97381,-0.006371,-0.024146,-0.033982,-0.040087,-0.043388,-0.046396
3706.837479,-0.004782,-0.022905,-0.03197,-0.038761,-0.042188,-0.045186
3708.701148,-0.003645,-0.020653,-0.029183,-0.035291,-0.038468,-0.040591
3710.564817,-0.003304,-0.019558,-0.028615,-0.033821,-0.035806,-0.037022
3712.428486,-0.003601,-0.020396,-0.030106,-0.035881,-0.037341,-0.03794
3714.292155,-0.00521,-0.022575,-0.032569,-0.03963,-0.042013,-0.042957
3716.155824,-0.006836,-0.024682,-0.034635,-0.041762,-0.044231,-0.046375
3718.019493,-0.004857,-0.023569,-0.032984,-0.040074,-0.042332,-0.045428
3719.883162,-0.00464,-0.022813,-0.031731,-0.038291,-0.040385,-0.043218
3721.74683,-0.004733,-0.022345,-0.032014,-0.037852,-0.040107,-0.041921
3723.610499,-0.004407,-0.021268,-0.03113,-0.036539,-0.038869,-0.040729
3725.474168,-0.005526,-0.021814,-0.031776,-0.037269,-0.039063,-0.04123
3727.337837,-0.005238,-0.021541,-0.031223,-0.03744,-0.039294,-0.041525
3729.201506,-0.005188,-0.022469,-0.031678,-0.037795,-0.039981,-0.043098
3731.065175,-0.003338,-0.020917,-0.03078,-0.035399,-0.037886,-0.040875
3732.928844,-0.000484,-0.01704,-0.02593,-0.029837,-0.032357,-0.03442
3734.792513,-0.000686,-0.018069,-0.02539,-0.029184,-0.030522,-0.031332
3736.656182,-0.000481,-0.018424,-0.026727,-0.032253,-0.033317,-0.034093
3738.519851,-0.0038,-0.021558,-0.031321,-0.037021,-0.039107,-0.040455
3740.38352,-0.004748,-0.023349,-0.033737,-0.039288,-0.042748,-0.044235
3742.247189,-0.003917,-0.021032,-0.029581,-0.034877,-0.038121,-0.039727
3744.110857,-0.001266,-0.019003,-0.027407,-0.031898,-0.033359,-0.033172
3745.974526,-0.000839,-0.016878,-0.026483,-0.030798,-0.032228,-0.032658
3747.838195,-0.005734,-0.023117,-0.03286,-0.036122,-0.036562,-0.038509
3749.701864,-0.000601,-0.018642,-0.02843,-0.032804,-0.033471,-0.036383
3751.565533,-0.001406,-0.018944,-0.027543,-0.032544,-0.033377,-0.034697
3753.429202,-0.004902,-0.022737,-0.032688,-0.039085,-0.040883,-0.041388
3755.292871,-0.006597,-0.024267,-0.035091,-0.041518,-0.043592,-0.045375
3757.15654,-0.005053,-0.023686,-0.034933,-0.040857,-0.043044,-0.045338
3759.020209,-0.004749,-0.022958,-0.032994,-0.03887,-0.041172,-0.043686
3760.883878,-0.00584,-0.023529,-0.034073,-0.041017,-0.043314,-0.046062
3762.747547,-0.00586,-0.023945,-0.035107,-0.041501,-0.044559,-0.047839
3764.611216,-0.004766,-0.024379,-0.03582,-0.041181,-0.044126,-0.046954
3766.474885,-0.003993,-0.022494,-0.03366,-0.039024,-0.042082,-0.04498
3768.338553,-0.005772,-0.023794,-0.034359,-0.03965,-0.042715,-0.045403
3770.202222,-0.004655,-0.022182,-0.03332,-0.039413,-0.042432,-0.045164
3772.065891,-0.004537,-0.022424,-0.033981,-0.040534,-0.043592,-0.046528
3773.92956,-0.005746,-0.024818,-0.036383,-0.043349,-0.046592,-0.049398
3775.793229,-0.004501,-0.023101,-0.034814,-0.041533,-0.045302,-0.048016
3777.656898,-0.003604,-0.021725,-0.032852,-0.038851,-0.042535,-0.045156
3779.520567,-0.003259,-0.021157,-0.032085,-0.038549,-0.041277,-0.044135
3781.384236,-0.004063,-0.021983,-0.032773,-0.039617,-0.042049,-0.045611
3783.247905,-0.004932,-0.024025,-0.035197,-0.041613,-0.0442,-0.047948
3785.111574,-0.004816,-0.023257,-0.034703,-0.040871,-0.043861,-0.047764
3786.975243,-0.006079,-0.023613,-0.035255,-0.041459,-0.044698,-0.048085
3788.838912,-0.005982,-0.024369,-0.036379,-0.042507,-0.046385,-0.049511
3790.70258,-0.004959,-0.024025,-0.035565,-0.042039,-0.046005,-0.049345
3792.566249,-0.004783,-0.023315,-0.035158,-0.041983,-0.0454,-0.048834
3794.429918,-0.00527,-0.023875,-0.03539,-0.041633,-0.044974,-0.048438
3796.293587,-0.004678,-0.02363,-0.033722,-0.039935,-0.043023,-0.046103
3798.157256,-0.004249,-0.021781,-0.031627,-0.038267,-0.040642,-0.043862
3800.020925,-0.005191,-0.02271,-0.032951,-0.03817,-0.039738,-0.042539
3801.884594,-0.003264,-0.020593,-0.03196,-0.036944,-0.038727,-0.040397
3803.748263,-0.005431,-0.022294,-0.033311,-0.039114,-0.041453,-0.043332
3805.611932,-0.006354,-0.02529,-0.036645,-0.042983,-0.044745,-0.047168
3807.475601,-0.003208,-0.021877,-0.033684,-0.040002,-0.04225,-0.045257
3809.33927,-0.005321,-0.02375,-0.035238,-0.041461,-0.044276,-0.04697
3811.202939,-0.006501,-0.025678,-0.037112,-0.044298,-0.047343,-0.05028
3813.066607,-0.005332,-0.023444,-0.034272,-0.041423,-0.044977,-0.048831
3814.930276,-0.004566,-0.022185,-0.032579,-0.038067,-0.041425,-0.044364
3816.793945,-0.001617,-0.018544,-0.029971,-0.035423,-0.038352,-0.040642
3818.657614,-0.00376,-0.021431,-0.031825,-0.036736,-0.038676,-0.041298
3820.521283,-0.002917,-0.021704,-0.032717,-0.037303,-0.038866,-0.040306
3822.384952,-0.001653,-0.018566,-0.030156,-0.03597,-0.038266,-0.039964
3824.248621,-0.004823,-0.023117,-0.034855,-0.041415,-0.043754,-0.04667
3826.11229,-0.003788,-0.023403,-0.035397,-0.042069,-0.044491,-0.047911
3827.975959,-0.003735,-0.022594,-0.033786,-0.040066,-0.042535,-0.045977
3829.839628,-0.004996,-0.024178,-0.034233,-0.040344,-0.043089,-0.046626
3831.703297,-0.003349,-0.02275,-0.032816,-0.039223,-0.041918,-0.045093
3833.566966,-0.003217,-0.021836,-0.031661,-0.037701,-0.0397,-0.04305
3835.430634,-0.004031,-0.022845,-0.033079,-0.038514,-0.039614,-0.042847
3837.294303,-0.003951,-0.021554,-0.031701,-0.036854,-0.037838,-0.040718
3839.157972,-0.004353,-0.021208,-0.031482,-0.037029,-0.038554,-0.040179
3841.021641,-0.004547,-0.022149,-0.032493,-0.038736,-0.041087,-0.042748
3842.88531,-0.004677,-0.023281,-0.034534,-0.040863,-0.043246,-0.045977
3844.748979,-0.004615,-0.022687,-0.034706,-0.041088,-0.043747,-0.047604
3846.612648,-0.005969,-0.02465,-0.036466,-0.04337,-0.045975,-0.049706
3848.476317,-0.005293,-0.024917,-0.03557,-0.042882,-0.045292,-0.048692
3850.339986,-0.003314,-0.022272,-0.031837,-0.037843,-0.040004,-0.043393
3852.203655,-0.001467,-0.0189,-0.027506,-0.031826,-0.03308,-0.035753
3854.067324,0.000352,-0.016753,-0.026246,-0.031199,-0.031935,-0.033037
3855.930993,-0.004185,-0.021819,-0.032918,-0.03882,-0.040196,-0.04188
3857.794662,-0.006678,-0.026353,-0.038162,-0.045164,-0.047009,-0.049555
3859.65833,-0.004561,-0.024055,-0.035601,-0.042661,-0.045195,-0.048892
3861.521999,-0.002965,-0.021793,-0.033679,-0.039424,-0.042545,-0.045663
3863.385668,-0.002881,-0.020459,-0.031711,-0.036714,-0.04062,-0.043005
3865.249337,-0.003239,-0.021335,-0.032431,-0.037756,-0.041073,-0.042873
3867.113006,-0.003002,-0.020846,-0.031873,-0.038218,-0.041043,-0.044145
3868.976675,-0.003973,-0.022454,-0.033243,-0.038565,-0.040299,-0.043042
3870.840344,-0.001155,-0.018395,-0.029277,-0.034994,-0.037646,-0.039973
3872.704013,-0.004301,-0.022646,-0.032942,-0.038804,-0.041243,-0.043166
3874.567682,-0.003459,-0.022485,-0.034382,-0.041375,-0.043517,-0.045996
3876.431351,-0.003929,-0.021977,-0.03404,-0.041419,-0.043685,-0.046955
3878.29502,-0.004741,-0.023561,-0.035133,-0.042416,-0.044848,-0.048129
3880.158689,-0.003321,-0.0215,-0.032678,-0.038971,-0.041128,-0.044699
3882.022357,-0.004241,-0.021934,-0.032997,-0.03882,-0.041215,-0.04466
3883.886026,-0.005634,-0.024826,-0.035513,-0.041362,-0.043858,-0.046651
3885.749695,-0.003319,-0.022946,-0.034117,-0.040103,-0.042115,-0.044979
3887.613364,-0.004213,-0.022848,-0.034327,-0.040867,-0.042793,-0.046207
3889.477033,-0.00616,-0.02555,-0.036898,-0.043994,-0.046034,-0.049364
3891.340702,-0.004401,-0.023145,-0.034961,-0.041859,-0.044459,-0.047297
3893.204371,-0.004143,-0.022268,-0.033878,-0.040554,-0.043738,-0.046286
3895.06804,-0.003986,-0.023993,-0.035601,-0.042329,-0.045441,-0.048536
3896.931709,-0.002891,-0.023261,-0.034529,-0.040809,-0.04401,-0.047843
3898.795378,-0.003026,-0.02197,-0.03269,-0.03839,-0.040872,-0.043822
3900.659047,-0.003486,-0.020775,-0.031415,-0.03729,-0.038768,-0.041168
3902.522716,-0.003678,-0.020867,-0.032092,-0.037615,-0.038475,-0.040612
3904.386384,-0.002943,-0.020601,-0.03236,-0.03815,-0.03966,-0.041958
3906.250053,-0.003879,-0.022534,-0.034493,-0.040978,-0.043497,-0.046582
3908.113722,-0.005055,-0.02445,-0.03705,-0.044124,-0.047328,-0.051016
3909.977391,-0.005587,-0.024596,-0.03746,-0.044562,-0.048045,-0.051979
3911.84106,-0.005164,-0.023749,-0.036043,-0.043391,-0.046969,-0.051124
3913.704729,-0.005051,-0.023845,-0.035554,-0.042788,-0.046131,-0.050137
3915.568398,-0.004477,-0.023375,-0.034387,-0.04144,-0.044415,-0.047919
3917.432067,-0.003648,-0.022447,-0.032867,-0.039965,-0.04274,-0.046114
3919.295736,-0.003659,-0.022278,-0.033516,-0.040311,-0.043205,-0.046744
3921.159405,-0.004024,-0.022825,-0.035004,-0.041739,-0.044908,-0.048233
3923.023074,-0.004684,-0.024353,-0.035325,-0.04267,-0.045721,-0.049467
3924.886743,-0.00504,-0.025153,-0.03551,-0.043113,-0.045756,-0.049472
3926.750412,-0.005311,-0.024198,-0.035521,-0.042734,-0.046155,-0.049396
3928.61408,-0.005077,-0.024057,-0.035978,-0.042971,-0.046466,-0.049193
3930.477749,-0.004307,-0.023333,-0.034775,-0.041756,-0.045081,-0.047837
3932.341418,-0.005019,-0.023954,-0.035278,-0.041644,-0.044774,-0.047331
3934.205087,-0.004959,-0.023491,-0.035669,-0.042275,-0.045188,-0.04881
3936.068756,-0.005248,-0.024488,-0.036826,-0.044074,-0.046888,-0.051165
3937.932425,-0.004331,-0.024327,-0.035789,-0.043925,-0.047064,-0.050998
3939.796094,-0.004728,-0.024235,-0.035081,-0.043051,-0.04594,-0.049906
3941.659763,-0.004712,-0.023853,-0.034871,-0.042372,-0.044988,-0.04909
3943.523432,-0.003999,-0.02248,-0.033758,-0.041025,-0.043815,-0.047191
3945.387101,-0.004702,-0.022883,-0.03435,-0.041698,-0.044895,-0.048336
3947.25077,-0.004315,-0.02372,-0.035508,-0.042528,-0.045539,-0.049054
3949.114439,-0.003163,-0.022494,-0.034175,-0.041626,-0.044384,-0.047746
3950.978107,-0.004349,-0.023153,-0.03481,-0.042717,-0.045322,-0.048681
3952.841776,-0.004521,-0.023645,-0.03577,-0.043533,-0.046514,-0.050221
3954.705445,-0.004283,-0.023837,-0.03586,-0.043056,-0.046182,-0.050121
3956.569114,-0.004029,-0.023344,-0.035214,-0.042365,-0.045397,-0.04999
3958.432783,-0.004811,-0.023938,-0.035902,-0.043249,-0.046128,-0.050495
3960.296452,-0.004548,-0.023889,-0.03533,-0.043328,-0.04638,-0.050433
3962.160121,-0.005038,-0.024153,-0.035146,-0.043542,-0.046298,-0.050632
3964.02379,-0.004881,-0.024077,-0.03545,-0.043971,-0.046846,-0.051051
3965.887459,-0.004536,-0.024549,-0.036115,-0.044305,-0.047766,-0.051337
3967.751128,-0.005076,-0.024674,-0.036379,-0.044417,-0.048218,-0.051862
3969.614797,-0.005599,-0.025058,-0.036656,-0.044649,-0.047935,-0.051669
3971.478466,-0.005119,-0.025047,-0.036484,-0.044624,-0.047473,-0.051418
3973.342134,-0.005136,-0.025225,-0.03663,-0.044242,-0.047178,-0.051312
3975.205803,-0.004639,-0.024142,-0.035964,-0.043565,-0.046884,-0.051281
3977.069472,-0.005046,-0.023915,-0.036249,-0.043999,-0.047329,-0.05126
3978.933141,-0.005377,-0.024169,-0.036077,-0.044257,-0.047557,-0.051239
3980.79681,-0.005405,-0.02453,-0.036284,-0.044164,-0.047602,-0.051232
3982.660479,-0.004652,-0.024037,-0.036121,-0.044082,-0.047756,-0.051531
3984.524148,-0.004695,-0.024447,-0.036005,-0.044474,-0.047851,-0.051487
3986.387817,-0.004925,-0.024846,-0.036358,-0.044975,-0.048204,-0.051667
3988.251486,-0.005263,-0.025294,-0.03648,-0.04455,-0.047759,-0.051846
3990.115155,-0.004549,-0.024128,-0.035335,-0.043431,-0.046801,-0.051716
3991.978824,-0.004356,-0.023481,-0.035227,-0.043353,-0.046674,-0.05109
3993.842493,-0.003854,-0.02312,-0.035569,-0.043401,-0.046734,-0.050829
3995.706161,-0.004755,-0.023914,-0.035837,-0.043683,-0.047043,-0.051141
3997.56983,-0.004886,-0.024075,-0.035849,-0.044174,-0.047321,-0.051487
3999.433499,-0.004707,-0.024208,-0.036292,-0.044442,-0.047343,-0.051569
